0,1,2
61,131,0.5079299832201201
61,132,0.06320946743780169
61,133,0.08938781158732179
61,143,0.021844024262319378
61,151,0.005564547852644966
61,152,0.007112118945242577
61,154,0.00547759485912011
61,155,0.014107262328224662
62,65,0.0010844935428555192
62,70,0.18691308628447306
62,76,0.010141860239045536
62,77,0.011500205710188378
62,78,0.007151079375605901
62,80,0.0032626548698744752
62,82,0.02785937241691387
62,83,0.1767764670890931
62,111,0.0018234812828348261
62,112,0.0016184534979387473
62,119,0.002232952138321239
62,125,0.027504914296830166
62,152,0.005858645364736155
62,153,0.00492659670671967
62,154,0.022716373633716213
63,65,0.002246284638999823
63,69,0.46714213151066886
63,71,0.0033616608606822328
63,77,0.0012972175599423811
63,111,0.011411355046693192
63,113,0.0031051201278535618
63,114,0.01160018808864345
63,115,0.0029205708091339746
63,116,0.018113940645142112
63,119,0.008292349184818328
63,141,0.0015912794592359402
65,69,0.001796841006873756
65,76,0.031529044637160476
65,77,0.06496030576407702
65,78,0.09282151190052641
65,111,0.052818500939867015
65,112,0.1305274236882948
65,116,0.07096240053745986
65,119,0.0024362370239568425
65,125,0.019029231822392
68,73,0.01064396222199571
68,117,0.003027131103407512
68,124,0.014360478753619196
68,142,0.00287704714686685
69,71,0.002158598808440907
69,111,0.006499336744727852
69,113,0.004388633258134679
69,114,0.00694615986685973
69,115,0.0034016431356918534
69,116,0.01845880705312038
69,119,0.003876337411363643
69,124,0.0016333920385882424
69,141,0.002844389994136188
70,76,0.0019779961247873104
70,77,0.0026508504547678034
70,78,0.0013369737470877573
70,80,0.01739113588752818
70,82,0.011824215177404899
70,83,0.48377100439800497
70,102,0.0015461541888608355
70,119,0.0014813850502797918
70,125,0.005308831879292429
70,133,0.0027354734601500812
70,152,0.01582636952524031
70,153,0.01129024290204287
70,154,0.12069429191653741
71,98,0.13707562047286817
71,110,0.05533140311107796
71,113,0.004649255583009943
71,114,0.26504699320177005
71,115,0.016263339019321508
71,119,0.008401284913524293
71,131,0.0018700037843854972
71,132,0.04034633741587008
71,133,0.011160067967777732
71,152,0.007806470539122679
73,76,0.0024173938585519386
73,78,0.0014528593313293087
73,82,0.001097108503198452
73,101,0.020828815616467104
73,112,0.004736589929564706
73,117,0.0015264125124736792
73,118,0.004046082364010509
73,124,0.0012174285559704583
73,125,0.001006689517039096
73,142,0.0016328192914912452
74,85,0.025821167471708137
74,86,0.0023088215542704004
74,87,0.2845227997287855
74,98,0.0028098862599635556
74,110,0.009736556012226805
74,113,0.0021384041869742386
74,115,0.0030656221169412
74,122,1.0
74,131,0.014172435701928594
74,132,0.0023211778950522743
74,133,0.0010248469752718137
74,141,0.0012207763058543688
74,143,0.11289389957270764
74,151,0.6300083508309091
74,155,0.026386710537710644
76,77,0.034207932059165023
76,78,0.3169467526652281
76,82,0.02618414692708903
76,83,0.002447254986734702
76,101,0.0037060830658748527
76,111,0.005098514924306963
76,112,0.13246166722559688
76,116,0.002315524901248146
76,125,0.36701396532679254
77,78,0.08385098443727818
77,82,0.002279218979534123
77,83,0.002059911127872608
77,111,0.11316653806152739
77,112,0.026581668830645798
77,116,0.008766223791751503
77,119,0.015252999109466552
77,125,0.04630583054084711
78,82,0.009016915456737315
78,83,0.0014383954880090352
78,101,0.0012701251743648693
78,111,0.015129528522826391
78,112,0.21598013978220013
78,116,0.006606201721357257
78,119,0.0012824635090009633
78,125,0.19870200680420566
80,83,0.014223814559416098
80,98,0.0019576973140791763
80,102,0.0030161846170794933
80,131,0.021846657199572215
80,132,0.00983772679911356
80,133,0.04703824690168673
80,143,0.0017087942057773377
80,152,0.025039343436736382
80,153,0.008541047856355139
80,154,0.14346255378739273
80,155,0.002660419387342947
82,83,0.02160717208080282
82,101,0.02038538346026033
82,102,0.0034859546097843245
82,112,0.003937341792878147
82,118,0.0029726648550544603
82,125,0.04026063746549077
82,153,0.013750897892135308
82,154,0.002230642142722036
83,102,0.002799379182241488
83,125,0.00634468300206435
83,133,0.0016329552817012753
83,152,0.00799813526217842
83,153,0.020862927389064246
83,154,0.09101781331958728
85,86,0.062160636298996735
85,87,0.08710423229067332
85,102,0.0013516255159554144
85,117,0.004891844791988996
85,122,0.025821167471708137
85,131,0.0027977843370833246
85,142,0.004414533541404397
85,143,0.058805431710078904
85,151,0.03794340695423465
85,155,0.08302981541262777
86,87,0.006629749824955066
86,102,0.020702599765181497
86,117,0.022189394524722045
86,118,0.006053117709626763
86,122,0.0023088215542704004
86,131,0.0016149868494335327
86,142,0.02139411159729016
86,143,0.012550856097569223
86,151,0.0030825655414642755
86,153,0.0032005857056452954
86,155,0.04962337117305866
87,110,0.00279667975026732
87,115,0.0010642359369351802
87,122,0.2845227997287855
87,131,0.007910641160540478
87,143,0.13842282835548733
87,151,0.4331872383021673
87,155,0.047231184748205285
98,110,0.2399823747084626
98,113,0.0030520302167059464
98,114,0.03640509348453866
98,115,0.011714622942061118
98,119,0.0017761593661052382
98,122,0.0028098862599635556
98,131,0.013110895167387773
98,132,0.19884560451767072
98,133,0.040253471581042324
98,143,0.0015282378253472046
98,151,0.0017720110829571862
98,152,0.009164781977703486
101,102,0.004427332184927037
101,112,0.0016045644978902546
101,117,0.0053018727836960326
101,118,0.059673850531997696
101,125,0.0026865327085309615
101,142,0.006058034973549163
101,153,0.003717853900731685
102,117,0.00690556023019986
102,118,0.022581889385733578
102,142,0.0075491819692627546
102,153,0.13351615641296155
102,154,0.0025186120188479665
102,155,0.0033153543536580837
110,113,0.0077598471586772695
110,114,0.015861697048158787
110,115,0.02779432135883588
110,122,0.009736556012226805
110,131,0.01458974857608162
110,132,0.07404588106272945
110,133,0.015188572520428977
110,141,0.0011466135315325726
110,143,0.0036011389246909773
110,151,0.006195605743808111
110,152,0.0023674924325745865
111,112,0.008641655121484277
111,114,0.0017752578910107913
111,116,0.031015155058931942
111,119,0.04463483500702958
111,125,0.0056122284948318555
112,116,0.013154796213498285
112,125,0.05449658148812069
113,114,0.00420608260894886
113,115,0.25979779239960865
113,122,0.0021384041869742386
113,141,0.12482767390782477
113,151,0.0017928485195059438
114,115,0.011997962292346868
114,119,0.021461646003354873
114,132,0.012042252681320854
114,133,0.0040460365608166226
114,152,0.005372246971548087
115,122,0.0030656221169412
115,132,0.0024453266545220163
115,141,0.032851068042244906
115,151,0.0023233649237694425
116,119,0.0020562029150804637
116,124,0.0021337165170070365
116,125,0.0013525631384473469
117,118,0.0693906730678676
117,142,0.8684766641892434
117,153,0.0010889267730080866
117,155,0.0012125879654406562
118,142,0.07994946942344362
118,153,0.006446226599360096
119,132,0.0014694243462503864
119,133,0.0014020838629250987
119,152,0.01120143197882701
122,131,0.014172435701928594
122,132,0.0023211778950522743
122,133,0.0010248469752718137
122,141,0.0012207763058543688
122,143,0.11289389957270764
122,151,0.6300083508309091
122,155,0.026386710537710644
124,141,0.004031601067294606
131,132,0.03879204907271321
131,133,0.045941829328222224
131,143,0.04298576399331497
131,151,0.010342723153403429
131,152,0.003615292591832503
131,154,0.0032736981290379494
131,155,0.025993598760471172
132,133,0.1974757079402699
132,143,0.0024478739693981192
132,151,0.001483595880738677
132,152,0.02688288290438052
132,154,0.003162426098787907
132,155,0.0010550285647000115
133,143,0.0020042337047169252
133,152,0.07295163397437714
133,154,0.015775925419481935
133,155,0.0013109328222483088
141,151,0.0012109623549089107
142,153,0.001210190386250421
142,155,0.001144863086512202
143,151,0.11316536137385252
143,155,0.21598418376360753
151,155,0.029309157124178895
152,154,0.036264200513933975
153,154,0.013152855622594785
